"statecode","countycode","v044_numerator","v044_denominator","v044_rawvalue","v044_cilow","v044_cihigh"
"23","027",127802,32005,3.99318856428683,3.43973785062004,4.54663927795362
"23","029",110152,21221,5.19070731822252,4.67667574850423,5.7047388879408
"23","031",158462,39747,3.98676629682743,3.74835932970586,4.225173263949
"24","000",201435,42893,4.69622082857343,4.62469329292567,4.76774836422119
"24","001",113614,24004,4.73312781203133,4.33224229335676,5.1340133307059
"24","003",222394,59217,3.75557694580948,3.60367037099301,3.90748352062595
"24","005",179575,39577,4.53735755615635,4.38602666316389,4.68868844914881
"24","009",234293,67944,3.44832509125162,3.17524508107732,3.72140510142592
"24","011",126000,30713,4.10249731384104,3.68258433829286,4.52241028938923
"24","013",212259,51991,4.08261045180897,3.84941699982569,4.31580390379224
"24","015",166809,39291,4.24547606322059,3.82073756830536,4.67021455813581
"24","017",210310,57655,3.6477322001561,3.35965424516413,3.93581015514807
"24","019",129630,24651,5.25861019836923,4.27095347851039,6.24626691822808
"24","021",220212,59563,3.69712741131239,3.54272351980974,3.85153130281504
"24","023",137000,29113,4.70580153196167,3.968583623915,5.44301944000833
"24","025",198279,48048,4.12668581418581,3.88456673948439,4.36880488888724
"24","027",250001,67271,NA,NA,NA
"24","029",149897,36183,4.14274659370423,3.59568084797081,4.68981233943764
"24","031",250001,56161,NA,NA,NA
"24","033",187374,45857,4.08605011230565,3.932473153439,4.23962707117229
"24","035",211538,49751,4.25193463447971,3.61014719348961,4.89372207546981
"24","037",212654,52090,4.0824342484162,3.59142916929086,4.57343932754154
"24","039",116838,20363,5.7377596621323,4.61826112123391,6.85725820303069
"24","041",174088,32980,5.27859308671922,4.455398897801,6.10178727563745
"24","043",149346,32044,4.66065410061166,4.35914109086938,4.96216711035394
"24","045",145425,32324,4.49897908674669,4.02737386708964,4.97058430640374
"24","047",157833,36129,4.36859586481774,3.73708264775801,5.00010908187747
"24","510",133376,20686,6.4476457507493,6.07641352444547,6.81887797705313
"25","000",212184,38447,5.51887013291024,5.4363411878298,5.60139907799068
"25","001",192687,39763,4.84588687976259,4.55513869283948,5.13663506668571
"25","003",152088,29632,5.13255939524838,4.6911243265205,5.57399446397626
"25","005",169154,31984,5.28870685342671,5.07134922423724,5.50606448261618
"25","007",224776,58273,3.85729239956755,2.74213359982504,4.97245119931007
"25","009",204799,37841,5.41209270368119,5.16193273186588,5.6622526754965
"25","011",140887,31246,4.50896114702682,4.08051687357118,4.93740542048246
"25","013",144732,25497,5.67643252147311,5.37471751207824,5.97814753086799
"25","015",168920,33466,5.04751090659177,4.70218367580189,5.39283813738164
"25","017",250001,51486,NA,NA,NA
"25","019",250001,67174,NA,NA,NA
"25","021",250001,50931,NA,NA,NA
"25","023",215044,46137,4.66098792726012,4.46332437760435,4.85865147691589
"25","025",206424,27611,7.47615080946,7.03569164351505,7.91660997540494
"25","027",186875,37580,4.97272485364556,4.79205589719903,5.15339381009208
"26","000",142884,30838,4.63337440819768,4.59367212649396,4.6730766899014
"26","001",104542,26389,3.96157489863201,3.46301632618878,4.46013347107523
"26","003",110439,26698,4.13660199265863,3.5142276343535,4.75897635096375
"26","005",145470,39334,3.69832714699751,3.44793029061145,3.94872400338357
"26","007",105939,22499,4.70860927152318,4.15869584411457,5.25852269893179
"26","009",130514,34536,3.77907111419968,3.48299381905819,4.07514840934116
"26","011",105692,27653,3.82208078689473,3.39700439150639,4.24715718228307
"26","013",103990,24043,4.3251674083933,3.73601174895814,4.91432306782845
"26","015",137721,37121,3.71005630236254,3.22478179257047,4.19533081215462
"26","017",118606,27338,4.3385031823835,3.96242536890159,4.7145809958654
"26","019",132189,33982,3.88997116120299,3.50865309983343,4.27128922257255
"26","021",131956,26412,4.99606239588066,4.637952242934,5.35417254882732
"26","023",116339,28060,4.14607982893799,3.64682369948216,4.64533595839382
"26","025",121726,28375,4.28990308370044,3.95911537828684,4.62069078911404
"26","027",141156,31758,4.44473833364821,3.79880177105282,5.09067489624361
"26","029",144282,36018,4.00583041812427,3.61708313434197,4.39457770190658
"26","031",111813,27395,4.08151122467604,3.69927932510604,4.46374312424603
"26","033",111358,26905,4.13893328377625,3.82896762551194,4.44889894204055
"26","035",97836,23021,4.2498588245515,3.86455239248949,4.63516525661351
"26","037",162257,39741,4.08286152839637,3.72410118096646,4.44162187582628
"26","039",103900,24254,4.28382947142739,3.47751561772182,5.09014332513297
"26","041",113912,25357,4.4923295342509,4.17181706299096,4.81284200551083
"26","043",117296,28263,4.15016098786399,3.54620076480308,4.75412121092491
"26","045",136918,38630,3.5443437742687,3.33596328094433,3.75272426759308
"26","047",149819,35397,4.23253383055061,3.76661798047713,4.69844968062409
"26","049",122866,27088,4.53580921441229,4.32399190702827,4.7476265217963
"26","051",110080,25968,4.23906346272335,3.82021148891825,4.65791543652845
"26","053",101447,23849,4.2537213300348,3.86665659502573,4.64078606504387
"26","055",144265,37389,3.85848779052663,3.55517180958471,4.16180377146854
"26","057",117988,28682,4.11366013527648,3.63973897607849,4.58758129447447
"26","059",116370,29504,3.94421095444685,3.60576568347569,4.28265622541802
"26","061",117643,24008,4.90015828057314,4.2210383997838,5.57927816136248
"26","063",110675,25503,4.33968552719288,4.01498046462417,4.66439058976158
"26","065",129601,26539,4.88341685820867,4.64181927130978,5.12501444510756
"26","067",129399,32439,3.98899472856746,3.64122581796467,4.33676363917026
"26","069",96007,20513,4.6803002973724,4.23842898615905,5.12217160858575
"26","071",101711,23266,4.3716582137024,3.87348329950001,4.86983312790479
"26","073",110659,22583,4.90010184652172,4.41574216307435,5.38446152996909
"26","075",126268,31018,4.07079760139274,3.81851651347255,4.32307868931293
"26","077",145178,30501,4.75977836792236,4.53552630829942,4.98403042754531
"26","079",115171,30835,3.73507377979569,3.3694587218885,4.10068883770288
"26","081",153766,38290,4.01582658657613,3.85306626343285,4.17858690971941
"26","083",119500,28382,4.21041505179339,2.98109498471067,5.43973511887611
"26","085",88056,21741,4.05022768041948,3.57584906357335,4.52460629726562
"26","087",142049,35961,3.95008481410417,3.63802508577539,4.26214454243294
"26","089",178304,45722,3.89974191855124,3.49229683658697,4.30718700051552
"26","091",126150,33192,3.80061460592914,3.57819384517646,4.02303536668182
"26","093",187915,48786,3.85182224408642,3.70195737611363,4.00168711205921
"26","095",95972,25439,3.77263257203506,3.14558973923363,4.3996754048365
"26","097",112683,26954,4.18056689174149,3.65130617016826,4.70982761331471
"26","099",146301,34664,4.22054581121625,4.09091270265441,4.35017891977809
"26","101",116450,29372,3.96466022061828,3.57751268904413,4.35180775219242
"26","103",121503,27791,4.37202691518837,3.98313657974279,4.76091725063395
"26","105",124963,29102,4.29396605044327,3.78313895461981,4.80479314626673
"26","107",110241,26561,4.1504837920259,3.76825656517713,4.53271101887467
"26","109",112345,24677,4.55261984844187,4.05299536498133,5.05224433190241
"26","111",155651,30802,5.0532757613142,4.59764134109787,5.50891018153053
"26","113",117983,29399,4.01316371305146,3.5787158607435,4.44761156535943
"26","115",145394,34558,4.2072457896869,3.9008368679616,4.51365471141221
"26","117",117041,30356,3.85561338779813,3.55888935545435,4.1523374201419
"26","119",89963,21172,4.24914982051766,3.76183039276974,4.73646924826559
"26","121",118513,27832,4.25815607933314,3.9890905455289,4.52722161313738
"26","123",117210,28996,4.04228169402676,3.77507503211275,4.30948835594078
"26","125",192548,41937,4.59136323532918,4.47654453461679,4.70618193604158
"26","127",116229,29702,3.91317083024712,3.5539535137959,4.27238814669835
"26","129",101466,23553,4.3079862437906,3.84319338667227,4.77277910090893
"26","131",97458,24994,3.89925582139714,3.29892583155079,4.49958581124348
"26","133",109840,27283,4.02595022541509,3.70666409206408,4.34523635876611
"26","135",87146,21656,4.02410417436276,3.38527988120093,4.6629284675246
"26","137",124204,31745,3.91255315797763,3.4849988925837,4.34010742337157
"26","139",162227,41886,3.87306021104904,3.68120095073319,4.06491947136488
"26","141",109583,27078,4.04693847403796,3.60874227028182,4.48513467779411
"26","143",104653,26259,3.98541452454397,3.53836397943452,4.43246506965342
"26","145",120671,25221,4.78454462551049,4.47496515996306,5.09412409105791
"26","147",129869,31952,4.06450300450676,3.85588504696123,4.27312096205229
"26","149",118902,30462,3.90328934410085,3.62753481804633,4.17904387015536
"26","151",113477,27056,4.19415286812537,3.93101502340304,4.4572907128477
"26","153",111371,27273,4.08356249770836,3.36876785581757,4.79835713959914
"26","155",125876,30551,4.12019246505843,3.81184593965285,4.428538990464
"26","157",112679,28846,3.90622616653955,3.62183812499756,4.19061420808155
"26","159",129710,28687,4.52156028863248,4.23024199475153,4.81287858251344
"26","161",182910,35563,5.14326687849731,4.93605626698033,5.35047749001429
"26","163",127701,22105,5.77701877403302,5.6186210953485,5.93541645271755
"26","165",114925,26765,4.29385391369326,3.78195779735967,4.80575003002684
"27","000",168458,39316,4.28471868959202,4.24188800616641,4.32754937301763
"27","001",112379,24061,4.67058725738747,4.27122801922179,5.06994649555316
"27","003",175323,48472,3.61699537877538,3.50119637283286,3.73279438471789
"27","005",135579,32721,4.143485834785,3.73659260272811,4.55037906684189
"27","007",128396,28293,4.53808362492489,3.99316218348725,5.08300506636254
"27","009",140332,37636,3.72866404506324,3.31027208093523,4.14705600919124
"27","011",134175,30651,4.37750807477733,3.754463635406,5.00055251414867
"27","013",136893,31360,4.36521045918367,3.77642648140915,4.9539944369582
"27","015",124839,34218,3.64834297738033,3.30445018471284,3.99223577004781
"27","017",141934,36910,3.84540774857762,3.55713714362488,4.13367835353036
"27","019",227500,59158,3.84563372663038,3.57248212708492,4.11878532617584
"27","021",132210,30296,4.36394243464484,4.03794659333413,4.68993827595554
"27","023",127269,29335,4.33846940514743,3.62408567879415,5.05285313150072
"27","025",167627,47052,3.56259032559721,3.30997137047258,3.81520928072184
"27","027",148221,30727,4.82380316985062,4.20341024483349,5.44419609486775
"27","029",127694,24675,5.17503546099291,4.27907298620289,6.07099793578293
"27","031",141196,41438,3.40740383223129,2.78613414250941,4.02867352195316
"27","033",130000,30816,4.21858774662513,3.46363498428347,4.97354050896679
"27","035",137880,33734,4.08727100254936,3.75112574352545,4.42341626157326
"27","037",189385,49083,3.85846423405252,3.70415840131051,4.01277006679453
"27","039",159231,47538,3.34955193739745,2.96877494413687,3.73032893065803
"27","041",141613,34251,4.13456541414849,3.82545450855809,4.44367631973889
"27","043",126067,29783,4.23285095524292,3.67307616501089,4.79262574547496
"27","045",137966,35531,3.88297542990628,3.54767319152147,4.21827766829109
"27","047",130659,30733,4.25142355123158,3.79640130737337,4.70644579508978
"27","049",145283,32478,4.47327421639264,4.00282042410362,4.94372800868165
"27","051",128684,28279,4.550514516072,3.89203440789338,5.20899462425062
"27","053",195494,42266,4.62532532058865,4.51353167901346,4.73711896216384
"27","055",142259,35467,4.01102433247808,3.54192484089006,4.48012382406609
"27","057",133305,30610,4.35494936295328,3.74409889873334,4.96579982717322
"27","059",147003,40503,3.62943485667728,3.38321161746555,3.87565809588902
"27","061",132407,30569,4.33141417776178,4.00011195520111,4.66271640032245
"27","063",132250,33667,3.9281789289215,3.3020261712116,4.55433168663139
"27","065",133467,32544,4.10112463126844,3.6546828952187,4.54756636731817
"27","067",140306,34954,4.01401842421468,3.66472762019136,4.36330922823801
"27","069",133050,36464,3.64880430013164,3.1460342504378,4.15157434982547
"27","071",130704,31972,4.088077067434,3.42893987724579,4.74721425762222
"27","073",132676,32570,4.07356463002763,3.60431798808305,4.54281127197222
"27","075",137514,30281,4.54126349856346,3.29475789367439,5.78776910345252
"27","077",140118,33493,4.18350103006598,3.42286527834199,4.94413678178998
"27","079",158412,43242,3.66338282225614,3.29783655651062,4.02892908800166
"27","081",132609,27500,4.82214545454545,4.20758923132397,5.43670167776694
"27","083",137927,30629,4.50315060890006,3.84683937122426,5.15946184657586
"27","085",140479,36181,3.88267322627899,3.48186664927302,4.28347980328495
"27","087",120000,23232,5.16528925619835,4.54937654055767,5.78120197183903
"27","089",129364,34243,3.77782320474258,3.37014321937509,4.18550319011006
"27","091",119316,28006,4.26037277726202,3.76920628389164,4.75153927063239
"27","093",135024,34559,3.90705749587662,3.57613317370792,4.23798181804532
"27","095",135074,31892,4.23535682929888,3.78918734698526,4.68152631161251
"27","097",132084,29974,4.40661906986055,3.84590559533159,4.96733254438951
"27","099",131750,35092,3.75441696113074,3.27276353584044,4.23607038642104
"27","101",130205,33213,3.92030229127149,3.42238056665498,4.418224015888
"27","103",152038,39637,3.83575951762242,3.42014982554997,4.25136920969488
"27","105",128552,30710,4.18599804623901,3.63930156424036,4.73269452823766
"27","107",126250,32955,3.83098164163253,3.37496397516256,4.2869993081025
"27","109",183079,45077,4.0614725913437,3.78269665572519,4.34024852696221
"27","111",131652,31839,4.13492886083106,3.85000319348081,4.4198545281813
"27","113",135454,32438,4.17578149084407,3.61046568008847,4.74109730159967
"27","115",127113,30200,4.20903973509934,3.77759389045084,4.64048557974784
"27","117",124953,31073,4.02127248736845,3.59357727869916,4.44896769603775
"27","119",143279,28417,5.04201710243868,4.36813856976995,5.71589563510741
"27","121",138119,30335,4.55312345475523,4.18662628080204,4.91962062870843
"27","123",162482,36281,4.47843223725917,4.31438849273399,4.64247598178436
"27","125",136216,33797,4.03041690090836,3.52156694818068,4.53926685363605
"27","127",127152,26859,4.73405562381325,4.3000739685469,5.1680372790796
"27","129",130783,31784,4.1147432670526,3.76223027144258,4.46725626266263
"27","131",157885,36220,4.35905577029266,3.91622563563849,4.80188590494683
"27","133",139946,30123,4.64581880954752,3.75648028280277,5.53515733629227
"27","135",132152,31576,4.18520395236889,3.48794154990426,4.88246635483352
"27","137",135411,29965,4.51897213415652,4.29635753072737,4.74158673758566
"27","139",216969,56721,3.82519701697784,3.59329661696938,4.05709741698629
"27","141",175886,51110,3.44132263744864,3.14936245622921,3.73328281866807
"27","143",145336,37946,3.83007431613345,3.37480677458407,4.28534185768283
"27","145",143258,32698,4.38124655942259,4.04839473507745,4.71409838376774
"27","147",148299,36312,4.08402181097158,3.78626241889589,4.38178120304727
"27","149",141685,30224,4.68783086289042,3.99520340499793,5.38045832078291
"27","151",129516,28740,4.50647181628393,3.67193160257247,5.34101202999538
"27","153",115551,31607,3.65586737115196,3.3362409711564,3.97549377114752
"27","155",128063,22641,5.65624309880306,4.21747570927225,7.09501048833386
