"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"40","007",17,1385,12.2743682310469,19.6524525746618,7.15027181921104
"26","097",17,1684,10.0950118764846,16.1630919334362,5.88071643088319
"19","095",17,3378,5.03256364712848,8.05762191116241,2.93165378022714
"13","239",17,406,41.871921182266,67.0410020096222,24.3919371172593
"08","103",17,1688,10.0710900473934,16.1247907677172,5.86678108389057
"13","125",17,589,28.8624787775891,46.2116244752235,16.8134575035777
"41","025",17,1119,15.1921358355675,24.3240811580935,8.84997897194575
"17","133",17,6921,2.45629244328854,3.93276214649713,1.43088086542512
"46","047",17,1206,14.0961857379768,22.5693588854947,8.21154765307404
"13","263",17,1023,16.6177908113392,26.6066928796741,9.68047553236294
"51","045",17,855,19.8830409356725,31.8346746384873,11.5826040580202
"31","139",17,1617,10.5132962275819,16.8328056993857,6.12438247965819
"20","145",17,734,23.1607629427793,37.082625089791,13.4919979149963
"30","043",17,2561,6.63803201874268,10.6281322982845,3.86689827005361
"16","071",18,1135,15.8590308370044,25.0641059625797,9.39906676687183
"48","197",18,750,24,37.9303470233707,14.2239210405327
"48","191",18,675,26.6666666666667,42.1448300259674,15.804356711703
"48","421",18,705,25.531914893617,40.3514330035858,15.1318308941837
"30","009",18,1848,9.74025974025974,15.3938096685758,5.77269522748892
"20","207",18,631,28.5261489698891,45.0836137361775,16.906403772424
"19","131",18,2331,7.72200772200772,12.2041013588709,4.57655117134257
"19","071",18,1281,14.0515222482436,22.2074631284371,8.32782262326271
"46","129",18,1079,16.6821130676552,26.3649307391362,9.88687746098195
"27","101",18,1684,10.6888361045131,16.8929692800047,6.33488169857454
"27","107",18,1407,12.7931769722814,20.2187350870846,7.58204746297052
"20","081",18,899,20.0222469410456,31.6437822775617,11.8664524809783
"46","009",18,1212,14.8514851485149,23.4717493956502,8.80193133696331
"20","131",18,2140,8.41121495327103,13.2933459194056,4.98501905626146
"56","035",19,1739,10.9258194364577,17.0620204551959,6.57805702378766
"51","159",19,1478,12.8552097428958,20.0750024164991,7.73967602460537
"30","073",19,1314,14.4596651445967,22.5805582736572,8.70566298658047
"20","095",19,1566,12.1328224776501,18.9469052181262,7.30475170138361
"08","095",19,975,19.4871794871795,30.4316446888057,11.7325550403761
"40","043",19,1094,17.3674588665448,27.1214383652519,10.4563447571908
"53","059",19,1972,9.63488843813387,15.0460717908649,5.80083223345169
"17","071",19,1091,17.4152153987168,27.1960161059446,10.4850973092271
"20","109",19,548,34.6715328467153,54.1438933788058,20.8745276722021
"38","099",19,1990,9.54773869346734,14.9099766691385,5.74836239415414
"46","037",19,1068,17.7902621722846,27.7816981007356,10.7108999666355
"20","185",19,777,24.4530244530245,38.1864267330574,14.7223181008581
"48","065",19,1359,13.980868285504,21.8328576685692,8.41739600026986
"31","027",19,1855,10.2425876010782,15.9950693108278,6.16670682715188
"20","129",19,632,30.0632911392405,46.9475531195975,18.1000651334917
"48","031",19,2144,8.86194029850746,13.8390175240604,5.33546696099195
"35","059",19,771,24.6433203631647,38.4835973691123,14.8368886697364
"54","093",19,860,22.093023255814,34.5009925250995,13.3014432143799
"19","161",19,1945,9.76863753213368,15.2549375689386,5.88135792512429
"20","027",19,1591,11.9421747328724,18.6491851487024,7.18996930507023
"19","025",20,1744,11.4678899082569,17.7112258616253,7.00488508337382
"19","037",20,2555,7.82778864970646,12.08938469772,4.78141666747708
"29","171",20,946,21.1416490486258,32.6515622649837,12.9138684835137
"21","039",20,924,21.6450216450216,33.42898041415,13.221341542645
"30","071",20,820,24.390243902439,37.6687535398471,14.8981946163463
"48","109",20,450,44.4444444444444,68.6408397837213,27.1478213008977
"19","017",20,7235,2.7643400138217,4.26929894992047,1.68853069597843
"17","047",20,1236,16.1812297734628,24.9905970086364,9.88391552217148
"16","015",20,1311,15.255530129672,23.5609289875474,9.3184741307429
"51","145",20,5064,3.94944707740916,6.0996006916814,2.41242487863427
"48","023",20,630,31.7460317460317,49.0291712740867,19.3913009292126
"27","133",20,2299,8.69943453675511,13.4355710755435,5.31384062001042
"55","007",20,2532,7.89889415481832,12.1992013833628,4.82484975726854
"31","029",20,932,21.4592274678112,33.1420363762603,13.1078536324077
"20","093",20,906,22.075055187638,34.0931323429079,13.4840172024326
"27","071",20,2399,8.33680700291788,12.8755222603896,5.09233830154395
"47","137",20,868,23.0414746543779,35.5856888279661,14.0743313195898
"49","025",20,1810,11.0497237569061,17.0654021561738,6.74945833447732
"19","077",20,2162,9.25069380203515,14.2869463009596,5.65056410055687
"20","077",20,1095,18.2648401826484,28.20856429468,11.1566388907799
"31","147",21,1416,14.8305084745763,22.6700075811747,9.18031849157923
"40","055",21,1032,20.3488372093023,31.1053592392862,12.5962509535622
"26","095",21,864,24.3055555555556,37.1536235358141,15.0455219723104
"35","019",21,873,24.0549828178694,36.7705964890531,14.8904134983691
"27","149",21,3726,5.63607085346216,8.61533299381197,3.4888166892314
"02","198",21,1055,19.9052132701422,30.427232924117,12.3216407432002
"31","099",21,1558,13.4788189987163,20.6038066334682,8.34360140184608
"21","189",21,844,24.8815165876777,38.0340411551462,15.4020509290002
"51","127",21,4116,5.10204081632653,7.79901135445661,3.1582436793188
"19","093",21,1450,14.4827586206897,22.1384349896161,8.96505585108703
"30","067",21,2531,8.29711576451995,12.6830228111195,5.13604543029482
"47","175",21,1131,18.5676392572944,28.3826089610463,11.4936613475475
"48","417",21,797,26.3488080301129,40.2769519886366,16.310327458063
"13","259",21,510,41.1764705882353,62.9426092842027,25.4888842825023
"08","055",21,1067,19.6813495782568,30.0850334910435,12.1830655895747
"18","171",22,1768,12.4434389140271,18.8395160560663,7.7982369186819
"37","029",22,2484,8.85668276972625,13.4091241494063,5.55043593890081
"22","023",22,1188,18.5185185185185,28.0372595851223,11.6054569631562
"31","051",22,1201,18.3180682764363,27.7337755096796,11.4798358636383
"47","127",22,1284,17.1339563862928,25.9410158778234,10.7377592462847
"26","003",22,1260,17.4603174603175,26.4351304659724,10.942287993833
"19","075",22,2673,8.23045267489712,12.4610042600543,5.15798087251388
"31","097",22,901,24.4173140954495,36.9681069779414,15.3022007460928
"27","045",22,4524,4.86295313881521,7.36256949317534,3.04758684178373
"19","121",22,3826,5.75013068478829,8.70576695952045,3.60357628652107
"20","019",22,636,34.5911949685535,52.371484885417,21.6781177236315
"20","193",22,2370,9.28270042194093,14.0541199945676,5.81741893343022
"02","290",22,1101,19.9818346957312,30.2527378629657,12.5225094207353
"53","031",22,3631,6.05893693197466,9.17330332886952,3.79710351755153
"51","049",22,1816,12.1145374449339,18.341555279254,7.59211611906917
"19","173",22,1146,19.1972076788831,29.0648031301267,12.0307878466227
"32","015",22,1300,16.9230769230769,25.6217418362502,10.6056022094074
"06","051",22,2443,9.00532132623823,13.6341647102437,5.64358693091675
"13","079",22,2382,9.23593618807725,13.9833183825043,5.78811203704014
"46","015",23,1161,19.8105081826012,29.7254891428364,12.5581628226052
"29","111",23,2696,8.53115727002967,12.8009246642556,5.4080218980136
"17","129",23,2522,9.1197462331483,13.6840971034231,5.78113681088211
"27","135",23,3382,6.80070963926671,10.2044035762369,4.31106653963474
"56","031",23,1553,14.8100450740502,22.2223392754881,9.38829815650011
"31","039",23,2127,10.8133521391631,16.2253375152012,6.85473767609059
"48","483",23,1090,21.1009174311927,31.6617366007643,13.376171593619
"19","023",23,2919,7.8794107571086,11.8229848903162,4.994870516288
"27","063",23,1889,12.1757543673902,18.2696097908063,7.71838382056362
"20","073",23,1131,20.3359858532272,30.513963655909,12.8912705897831
"48","435",23,880,26.1363636363636,39.217378289583,16.5682125420962
"48","043",23,1839,12.5067971723763,18.766336538789,7.92823656174262
"19","081",23,2098,10.9628217349857,16.4496152978232,6.94948857819098
"53","019",23,1079,21.3160333642261,31.984516121254,13.5125366423028
"48","151",23,713,32.258064516129,48.4029353363717,20.4488457742562
"20","031",23,1665,13.8138138138138,20.72750324014,8.75677299522203
"48","009",24,1795,13.3704735376045,19.8942047876062,8.56671468227658
"51","830",24,9746,2.46254873794377,3.66407732338941,1.57780144209793
"29","151",24,3055,7.85597381342062,11.6890663154675,5.03347065619851
"20","181",24,1299,18.4757505773672,27.490452343151,11.8377620128456
"46","033",24,1220,19.672131147541,29.2705717981584,12.6043056185955
"54","021",24,1454,16.5061898211829,24.5599020589774,10.5758272728243
"51","075",24,4430,5.4176072234763,8.06097011145671,3.47116317261545
"19","191",24,6306,3.80589914367269,5.66287624385557,2.43851139465374
"46","079",24,2843,8.44178684488217,12.5607096706835,5.40881211912996
"26","013",24,1482,16.1943319838057,24.0958823169725,10.3760140719882
"19","185",24,1435,16.7247386759582,24.8850854311869,10.7158556478651
"17","059",24,960,25,37.1980183268263,16.0179717236317
"38","003",24,2461,9.75213327915482,14.5104012977461,6.24837580442359
"48","205",25,998,25.0501002004008,36.9788894764833,16.2111040559412
"27","075",25,1767,14.1482739105829,20.8856432923205,9.1560168918106
"19","117",25,1681,14.8720999405116,21.954153300137,9.62443893386635
"51","580",25,1085,23.0414746543779,34.0137619332077,14.9112275095201
"19","091",25,2121,11.7868929750118,17.3997792067564,7.62785565668521
"55","119",25,4462,5.6028686687584,8.27093942123047,3.62588118508053
"18","013",25,2772,9.01875901875902,13.3134674233515,5.83646531306974
"19","165",25,2448,10.2124183006536,15.0755439940892,6.60893866332897
"46","127",25,3611,6.923289947383,10.2201417052147,4.48038821595938
"51","097",25,1145,21.8340611353712,32.231381395223,14.129853142209
"27","039",25,5030,4.97017892644135,7.33696455219292,3.21643774310722
"51","678",25,4819,5.18779829840216,7.65821367452383,3.35726952642235
"30","027",25,2008,12.4501992031872,18.3789500485709,8.05711247401859
"56","043",25,1661,15.0511739915713,22.2185019250634,9.74032621783825
"55","029",25,4740,5.27426160337553,7.78585056909923,3.41322401852939
"31","035",25,1368,18.2748538011696,26.9772892525807,11.8265218185887
"13","249",26,1253,20.7501995211492,30.4038500264366,13.554719246286
"29","205",26,1221,21.2940212940213,31.2006749247543,13.9099616835351
"02","130",26,2610,9.96168582375479,14.5961778096264,6.50730391402159
"30","089",26,2009,12.9417620706819,18.9626799816451,8.45398865883342
"27","043",26,2856,9.10364145658263,13.3389440066964,5.94680084579704
"30","021",26,1849,14.0616549486209,20.6035825219714,9.18553986781847
"31","041",26,2213,11.7487573429733,17.2146516417194,7.67467836222157
"31","045",26,2975,8.73949579831933,12.8053862464286,5.70892881196516
"17","065",26,1694,15.3482880755608,22.4887981600502,10.0260113433272
"20","167",26,1203,21.6126350789692,31.6675179410848,14.1180907860319
"55","023",26,3127,8.31467860569236,12.1829306309962,5.43142411755559
"02","150",26,2368,10.9797297297297,16.0878480080764,7.17232399307278
"19","147",26,1935,13.4366925064599,19.6878677432171,8.77729365147098
"48","267",26,776,33.5051546391753,49.0928145401096,21.8866794015417
"20","043",26,2138,12.1608980355472,17.818533247486,7.94390234592907
"56","039",26,3499,7.43069448413833,10.8876890777722,4.8539763405534
"31","159",26,5020,5.1792828685259,7.58884941894921,3.38327952501919
"26","001",26,1271,20.456333595594,29.9732683580842,13.3627562671883
"06","049",27,1409,19.1625266146203,27.8804701527055,12.6282257854966
"48","425",27,2174,12.4195032198712,18.0697251357691,8.18453087937662
"17","147",27,3296,8.19174757281553,11.9185626350613,5.39841326813251
"19","115",27,2094,12.8939828080229,18.7600680253878,8.49721591774822
"40","057",27,635,42.5196850393701,61.86390936246,28.0207403649839
"19","053",27,2359,11.4455277660025,16.6526419860797,7.54267491808596
"31","121",27,1626,16.6051660516605,24.1596448002227,10.9429090601259
"31","101",27,1480,18.2432432432432,26.542961111596,12.0224122511924
"54","071",27,1087,24.8390064397424,36.1394502715383,16.3690617587532
"51","183",27,1584,17.0454545454545,24.8002414426528,11.2330619518717
"08","021",27,1909,14.1435306443164,20.5780945233955,9.32067581548705
"37","073",27,2113,12.7780407004259,18.5913783460303,8.42080933827012
"48","175",27,1428,18.9075630252101,27.50951151622,12.4602031735047
"12","043",27,1958,13.7895812053115,20.0631166727079,9.08742090488497
"20","075",27,515,52.4271844660194,76.2788008643924,34.5498449160481
"31","155",27,4566,5.91327201051248,8.60350031650506,3.8968835154982
"16","007",27,1665,16.2162162162162,23.5937432103076,10.6865886677266
"19","177",28,1349,20.7561156412157,29.9983661551284,13.7922881066401
"29","041",28,1445,19.3771626297578,28.0053951164486,12.8759838448841
"40","151",28,2176,12.8676470588235,18.5973326945166,8.55045802199335
"20","171",28,1154,24.263431542461,35.0674141622775,16.1228740518696
"54","013",28,1165,24.0343347639485,34.7363055307023,15.9706409063155
"29","045",28,1283,21.8238503507405,31.5415400960781,14.5017900669194
"19","073",28,1784,15.695067264574,22.683742120666,10.4292582151668
"51","029",28,2631,10.6423413150893,15.3811463106303,7.0717585160994
"27","173",28,1952,14.344262295082,20.731452839789,9.53165812287783
"55","061",28,4156,6.73724735322425,9.73719825391439,4.47685193836803
"26","053",28,2294,12.205754141238,17.6407131400472,8.11063498511662
"56","003",28,2833,9.88351570773032,14.2844320308042,6.56752441082158
"51","113",28,2735,10.2376599634369,14.7962690834619,6.80285069684005
"21","143",28,1245,22.4899598393574,32.5042537696933,14.9444149846245
"29","081",28,1806,15.5038759689922,22.4074174658185,10.3022129877395
"54","075",28,1218,22.9885057471264,33.2247914148343,15.2756951197517
"19","001",28,1479,18.9317106152806,27.3615929298636,12.5799842162661
"22","107",29,798,36.3408521303258,52.1915256122639,24.3380390194836
"40","129",29,861,33.6817653890825,48.3726334942934,22.5572068961068
"48","275",29,801,36.2047440699126,51.9960517335663,24.2468853152908
"51","119",29,1564,18.542199488491,26.6296914568968,12.4180020061048
"19","107",29,1993,14.550928248871,20.897560179923,9.74498501633113
"19","043",29,3368,8.6104513064133,12.3660443701267,5.76655437575651
"08","107",29,4493,6.45448475406187,9.26971676799167,4.32266973904917
"31","185",29,3260,8.89570552147239,12.7757170057014,5.95759360047483
"51","063",29,2868,10.1115760111576,14.5219098460902,6.77188114977264
"56","011",29,1503,19.294743845642,27.7104706843557,12.9219927728197
"29","061",29,2018,14.3706640237859,20.638670683145,9.62425923565309
"05","013",29,880,32.9545454545455,47.3282243620302,22.0701762926681
"54","105",29,978,29.6523517382413,42.585723352338,19.8586453349161
"26","141",29,2038,14.2296368989205,20.4361322073536,9.52981115679486
"55","125",29,3562,8.1414935429534,11.6925427957851,5.45248600155753
"49","019",29,1788,16.2192393736018,23.2935332430574,10.8622791597024
"41","037",29,1454,19.9449793672627,28.6443173580375,13.3574657067042
"45","065",29,1068,27.1535580524345,38.9970388001747,18.1851639864681
"29","063",29,1846,15.7096424702058,22.5616670848248,10.5209941156814
"16","029",30,1814,16.5380374862183,23.6090768438852,11.1581444440027
"36","097",30,2971,10.097610232245,14.4149664741864,6.81281522094275
"19","157",30,5584,5.37249283667622,7.66956758503003,3.62479835627165
"18","161",30,1377,21.7864923747277,31.1015725452488,14.699254917517
"08","109",30,1345,22.3048327137546,31.8415356095224,15.0489769675992
"17","015",30,2621,11.446012972148,16.3398952288469,7.7225768872266
"20","003",30,1799,16.6759310728182,23.8059285129559,11.2511806678271
"08","011",30,884,33.9366515837104,48.4466803108684,22.8969163138246
"48","119",30,1138,26.3620386643234,37.6334493803231,17.7863567850799
"26","135",30,1289,23.2738557020946,33.2248761790595,15.7027727086276
"17","035",30,2069,14.499758337361,20.6993066190467,9.78292606158575
"55","107",30,2716,11.0456553755523,15.7683598655404,7.45245729801948
"27","151",30,1902,15.7728706624606,22.5167536250303,10.6418896011677
"21","105",30,883,33.9750849377123,48.5015463134854,22.922847136377
"20","117",31,2102,14.7478591817317,20.9334088978348,10.0204547950247
"48","237",31,1709,18.1392627267408,25.7472355197477,12.3247489638045
"27","143",31,3250,9.53846153846154,13.5390847702304,6.48092183973595
"31","033",31,1899,16.3243812532912,23.1711561365186,11.0916250548404
"31","137",31,1866,16.6130760986066,23.5809354251065,11.2877791956816
"08","051",31,4415,7.02151755379388,9.96648369269507,4.77078051622692
"17","003",31,1026,30.2144249512671,42.8869644281177,20.5292358471168
"16","063",31,1446,21.4384508990318,30.4301697809466,14.5663872608173
"26","119",31,1272,24.3710691823899,34.5927873453213,16.5589591030989
"13","289",31,1369,22.6442658875091,32.1417279059523,15.3856800432008
"51","043",31,3197,9.69659055364404,13.7635362850325,6.58836283363836
"02","240",31,1381,22.4475018102824,31.8624370045248,15.251988399089
"42","093",31,2992,10.3609625668449,14.7065593259521,7.03977138340302
"19","133",31,1781,17.4059517125211,24.7063590697635,11.8264997075474
"48","207",31,990,31.3131313131313,44.446490407322,21.2757535142847
"19","085",31,3073,10.0878620240807,14.3189149050598,6.85421281455967
"29","057",32,1377,23.2389251997095,32.8064285253598,15.8954076334674
"29","075",32,1375,23.2727272727273,32.8541469668512,15.9185282263888
"21","063",32,1184,27.027027027027,38.1540980400511,18.4864664791255
"55","089",32,20807,1.53794396116691,2.17111799295528,1.05195253094077
"19","129",32,3177,10.0723953415172,14.2192168962608,6.88951095728189
"54","073",32,1269,25.2167060677699,35.5984649956032,17.2482082831242
"12","067",32,1758,18.2025028441411,25.6965028893177,12.4504984705828
"01","037",32,1617,19.7897340754484,27.9371998017443,13.5361634578136
"48","193",32,1628,19.6560196560197,27.748434938219,13.4447028939094
"31","145",32,2368,13.5135135135135,19.0770490200255,9.24323323956274
"13","037",32,1006,31.8091451292246,44.9050219477341,21.7574317209588
"06","063",32,3119,10.259698621353,14.4836332412377,7.01762626203416
"46","017",32,731,43.7756497948016,61.7981560593987,29.9425120537408
"51","007",32,2510,12.7490039840637,17.9977896730759,8.72030928736437
"29","173",33,2029,16.2641695416461,22.8409409902264,11.1955059500886
"30","083",33,2396,13.7729549248748,19.3423494445615,9.48066843603082
"55","041",33,1595,20.6896551724138,29.0559681938365,14.2418066286707
"46","027",33,6836,4.82738443534231,6.77944254961517,3.32294932310267
"17","079",33,1897,17.3958882445967,24.430294817696,11.9745290314865
"46","007",33,969,34.0557275541796,47.8269032705565,23.4423958438904
"51","103",33,1552,21.2628865979381,29.8609982404441,14.6363927659342
"48","229",33,653,50.5359877488515,70.9713158792791,34.7866486565541
"51","530",33,2272,14.5246478873239,20.3980058403034,9.99809928377193
"51","720",33,718,45.9610027855153,64.5463360294837,31.6374395163368
"46","085",33,845,39.0532544378698,54.84528907594,26.8824633996803
"40","033",34,1231,27.6198212835093,38.5959318401325,19.1275291507492
"18","007",34,2059,16.5128703254007,23.0750811535712,11.435642731701
"55","001",34,2910,11.6838487972509,16.3270075928533,8.09140494315198
"29","033",34,1834,18.5387131952017,25.9059935088348,12.8385978105629
"53","043",34,2343,14.5113102859582,20.278101619805,10.0495042187675
"30","105",34,1527,22.2658808120498,31.1143366700741,15.419769734494
"19","109",34,3052,11.1402359108781,15.5673630718228,7.71493721643915
"38","077",34,4258,7.98496946923438,11.1581944798504,5.52982348158109
"19","135",34,1685,20.1780415430267,28.1967905609514,13.9738803469272
"48","079",34,716,47.4860335195531,66.3569722000043,32.8854586376708
"28","157",34,1612,21.0918114143921,29.4736923667513,14.6066925462607
"48","195",35,1552,22.5515463917526,31.3637418615226,15.707978352139
"02","070",35,1138,30.7557117750439,42.7737498849588,21.4224801428117
"20","189",35,1607,21.7797137523335,30.2903095016074,15.1703686387802
"55","049",35,4917,7.11816148057759,9.89963948933965,4.9580602811714
"08","119",35,3979,8.79617994470973,12.2333569663441,6.12686162415676
"19","031",35,3924,8.91946992864424,12.4048234885533,6.21273761532104
"19","029",35,2718,12.8771155261221,17.908950466918,8.96938278238402
"40","093",35,1823,19.1991223258365,26.7013315244559,13.3728921571694
"08","065",35,1411,24.8051027639972,34.497893245275,17.2776629358751
"50","017",35,5040,6.94444444444444,9.65804114465934,4.83706000049995
"13","301",35,1004,34.8605577689243,48.4825969811584,24.2816557794022
"48","411",35,1099,31.8471337579618,44.2916536570365,22.1826955436941
"31","179",35,4152,8.42967244701349,11.7236337594131,5.87157572315023
"13","141",35,1210,28.9256198347107,40.2285350157711,20.1477540516692
"55","077",35,2717,12.8818549871181,17.9155419098576,8.97268399062192
"22","125",35,2185,16.0183066361556,22.2775868966055,11.1573374839907
"16","009",35,1901,18.4113624408206,25.6057482215061,12.8241885336769
"51","175",35,3259,10.739490641301,14.9360317180371,7.48044872737642
"55","093",35,14216,2.46201463140124,3.42406635967101,1.71488339916431
"47","039",35,2322,15.0732127476314,20.9631900814311,10.4990449623255
"55","047",36,3967,9.07486765817998,12.5634420189655,6.35592574169782
"05","025",36,1679,21.4413341274568,29.6838442461204,15.0172468238923
"47","027",36,1432,25.1396648044693,34.803892799746,17.6075121629296
"47","083",36,1727,20.845396641575,28.8588155699109,14.5998595352144
"48","461",36,982,36.6598778004073,50.7527235124605,25.676127716207
"27","033",36,2401,14.993752603082,20.7576736731513,10.501439990552
"23","021",36,2951,12.1992544900034,16.8889103657188,8.54420786760937
"51","057",36,2163,16.6435506241331,23.0416895465724,11.6569382419395
"51","163",36,4544,7.92253521126761,10.9681281886523,5.54884626261339
"51","595",36,1218,29.5566502463054,40.9188624706373,20.701114464134
"55","129",36,2968,12.1293800539084,16.7921746931389,8.49526867160217
"19","055",36,3743,9.61795351322469,13.3153017604158,6.73629639789347
"51","133",36,1566,22.9885057471264,31.8257819216068,16.1008668054376
"08","125",36,2358,15.2671755725191,21.1362063143495,10.6929420768937
"37","137",36,1881,19.1387559808612,26.4961055232516,13.4045493978284
"19","063",36,2278,15.8033362598771,21.8784787046691,11.0684624307793
"20","159",37,2382,15.5331654072208,21.4104223937577,10.9367819341335
"37","103",37,1695,21.8289085545723,30.0882750099887,15.3695661162867
"17","085",37,3798,9.74196945760927,13.4280216276806,6.85924554162876
"18","101",37,1866,19.8285101822079,27.3309893579479,13.9611010541833
"20","115",38,2810,13.5231316725979,18.5615547755372,9.56977282747194
"27","087",38,1247,30.4731355252606,41.8267593578666,21.5646043666368
"49","001",38,1982,19.1725529767911,26.3158269017455,13.5676395788073
"13","269",38,1542,24.6433203631647,33.8248825676132,17.4390801849521
"19","019",38,4915,7.73143438453713,10.6119977455259,5.47122312211519
"17","123",38,2026,18.756169792695,25.7443084497826,13.2729820558717
"08","039",38,6234,6.09560474815528,8.36669376311511,4.31361271177352
"08","063",38,1633,23.2700551132884,31.9399687196936,16.4672759615408
"16","081",38,2307,16.4716081491114,22.6085691024099,11.656290266665
"48","317",38,1557,24.4059087989724,33.4990166469233,17.2710736321106
"48","391",38,1500,25.3333333333333,34.7719792795064,17.9273744301308
"16","013",38,5182,7.33307603241991,10.0652197837244,5.18932104307143
"27","113",38,2921,13.0092434097912,17.8562029850255,9.20611490763305
"13","201",38,1247,30.4731355252606,41.8267593578666,21.5646043666368
"13","283",38,1509,25.1822398939695,34.5645917291316,17.8204517198119
"27","001",38,2586,14.6945088940449,20.1693615310362,10.3987090662011
"21","075",38,1154,32.9289428076257,45.1975467237952,23.3024797618684
"48","305",38,1332,28.5285285285285,39.1576343237685,20.1884847186157
"48","153",38,1289,29.4802172226532,40.4639014113729,20.8619562802142
"27","157",38,4264,8.91181988742964,12.2321690711209,6.30653415694094
"19","101",39,2427,16.0692212608158,21.9671544564618,11.4267871814736
"06","105",39,2162,18.0388529139685,24.6597057658801,12.8273878304517
"02","110",39,6577,5.92975520754143,8.10617057409653,4.21663562253862
"46","081",39,6366,6.1262959472196,8.37484823528634,4.35639530151374
"30","017",39,2221,17.5596578117965,24.0046302862822,12.4866332685441
"13","281",39,3493,11.1651875178929,15.2631788908769,7.93953979084926
"12","065",39,2245,17.3719376391982,23.7480106306605,12.3531458750274
"26","071",39,1789,21.7998882057015,29.8011648215947,15.501851587164
"42","057",39,2839,13.7372314195139,18.7792475751437,9.76851443798397
"35","007",39,2058,18.9504373177843,25.9058716549236,13.4756134545367
"13","219",39,11359,3.43340082753764,4.69357195755197,2.44148362438916
"46","123",39,1116,34.9462365591398,47.772655793757,24.8501904027209
"31","177",40,4670,8.56531049250535,11.6635218338296,6.11918339224603
"27","117",40,2045,19.559902200489,26.6350351902123,13.9738809006303
"31","095",40,1563,25.5918106206014,34.8487824465669,18.2831647100377
"21","007",40,1452,27.5482093663912,37.512842261697,19.6808446568795
"29","085",40,1532,26.1096605744125,35.5539471044282,18.6531243092617
"20","029",40,2273,17.5978882534096,23.9633290646652,12.5721893716625
"28","063",40,1276,31.3479623824451,42.6870274012414,22.3954439198973
"55","065",40,3779,10.584810796507,14.4135080613877,7.56194401740909
"49","015",40,2640,15.1515151515152,20.6320632439334,10.8244645612837
"20","151",40,2257,17.7226406734603,24.1332064528064,12.6613143295476
"17","131",40,3237,12.3571207908557,16.8268912462107,8.82810826128791
"08","007",40,2293,17.4443959877889,23.7543161639704,12.4625322467462
"48","307",40,1555,25.7234726688103,35.028068787128,18.3772260075813
"29","211",40,1120,35.7142857142857,48.6327205035572,25.5148093230259
"16","049",40,2956,13.531799729364,18.4264705561516,9.66731611697868
"28","019",40,1560,25.6410256410256,34.9157993358872,18.3183246421724
"55","103",41,3692,11.1050920910076,15.0653113666671,7.96920581485788
"55","013",41,2495,16.4328657314629,22.2930379020982,11.7925081637095
"27","127",41,3348,12.2461170848268,16.6132406110319,8.7880250503152
"21","023",41,1857,22.0786214324179,29.9521430079348,15.8439999291628
"26","019",41,2983,13.7445524639625,18.6460374005146,9.86332814899607
"17","189",41,2806,14.6115466856736,19.8222129599911,10.4854981712243
"47","067",41,1165,35.1931330472103,47.7434588547081,25.2551998870861
"05","039",41,1256,32.6433121019108,44.2843388262221,23.4254043538657
"23","023",41,6388,6.41828428303068,8.70712735844316,4.60587161372187
"48","105",41,770,53.2467532467532,72.2352332022531,38.2107894395523
"27","161",42,4321,9.71997222865078,13.13857874994,7.00530102579905
"05","097",42,1591,26.3984915147706,35.6830916269583,19.0257107055171
"54","101",42,1406,29.8719772403983,40.3782352620844,21.5290936930851
"40","141",42,1539,27.2904483430799,36.8887581406697,19.6685547319543
"29","035",42,1191,35.264483627204,47.6673373455001,25.4155379785707
"13","315",42,1411,29.7661233167966,40.235151508498,21.4528034957319
"20","107",42,2154,19.4986072423398,26.3564525434033,14.0528810271484
"37","043",42,1797,23.3722871452421,31.5925424476854,16.8446887771161
"26","085",42,1739,24.1518113858539,32.6462327650895,17.406501283771
"19","137",42,2112,19.8863636363636,26.880586542846,14.3323417293928
"19","145",42,2348,17.8875638841567,24.178789939732,12.8917826799309
"19","027",42,4395,9.55631399317406,12.917360359156,6.88735056484134
"24","029",42,4924,8.52965069049553,11.5296098250387,6.14742196029198
"19","039",42,2132,19.6998123827392,26.6284234420688,14.1978919945955
"48","383",42,825,50.9090909090909,68.8143015496856,36.6907948272457
"13","197",42,1601,26.2336039975016,35.460211604304,18.9068742863696
"29","179",42,1036,40.5405405405405,54.7990335699717,29.2180557263298
"29","137",42,1700,24.7058823529412,33.3951757520533,17.8058269014575
"19","035",42,2232,18.8172043010753,25.4353937179618,13.5617857224362
"46","137",42,948,44.3037974683544,59.885863690391,31.9302803085208
"31","107",42,2006,20.9371884346959,28.3009964000452,15.0896838147945
"20","013",42,2036,20.6286836935167,27.8839876122253,14.8673407330441
"21","165",42,1113,37.7358490566038,51.0079054613573,27.1966808018668
"56","015",42,2955,14.2131979695431,19.2121146458513,10.2436229213122
"05","117",42,1343,31.2732688011914,42.2723743696878,22.53902139425
"48","075",43,1244,34.5659163987138,46.5600625485399,25.0155250900058
"46","019",43,2170,19.815668202765,26.6915750278266,14.3406973327038
"54","017",43,1099,39.1264786169245,52.7031099275556,28.3160265804979
"54","007",43,2235,19.2393736017897,25.9153099822746,13.9236300724685
"19","041",43,3463,12.4169794975455,16.7255898961547,8.98622963094634
"29","203",43,1399,30.7362401715511,41.4015138029905,22.2439694152732
"51","005",44,2605,16.8905950095969,22.6748354243024,12.2727321912262
"16","077",44,2033,21.6428922774225,29.0545726907564,15.725758661163
